United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Females

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1902,46,0.005055,71854,363,71673,2373794,33.04,25245,12321,0.4881,574820,22.7697,267.74
1902,47,0.005476,71491,391,71295,2302121,32.20,24553,12197,0.4968,549575,22.3836,263.10
1902,48,0.005614,71100,399,70900,2230826,31.38,23869,12065,0.5055,525022,21.9959,258.45
1902,49,0.005979,70700,423,70489,2159926,30.55,23201,11934,0.5144,501153,21.6000,253.70
1902,50,0.006430,70278,452,70052,2089437,29.73,22544,11799,0.5233,477952,21.2006,248.91
1902,51,0.006912,69826,483,69584,2019385,28.92,21896,11657,0.5324,455407,20.7990,244.09
1902,52,0.007188,69343,498,69094,1949800,28.12,21255,11509,0.5415,433512,20.3953,239.24
1902,53,0.007262,68845,500,68595,1880706,27.32,20628,11360,0.5507,412256,19.9850,234.32
1902,54,0.007664,68345,524,68083,1812112,26.51,20018,11213,0.5601,391628,19.5638,229.27
1902,55,0.008447,67821,573,67535,1744029,25.72,19418,11063,0.5697,371610,19.1374,224.15
1902,56,0.008821,67248,593,66952,1676494,24.93,18821,10903,0.5793,352192,18.7126,219.05
1902,57,0.009376,66655,625,66343,1609542,24.15,18236,10741,0.5890,333371,18.2813,213.88
1902,58,0.010062,66030,664,65698,1543200,23.37,17659,10573,0.5988,315135,17.8461,208.65
1902,59,0.010668,65366,697,65017,1477502,22.60,17088,10400,0.6086,297477,17.4087,203.40
1902,60,0.012114,64668,783,64277,1412485,21.84,16525,10222,0.6185,280389,16.9671,198.11
1902,61,0.013647,63885,872,63449,1348209,21.10,15958,10026,0.6283,263863,16.5346,192.92
1902,62,0.014553,63013,917,62555,1284760,20.39,15387,9813,0.6378,247905,16.1118,187.84
1902,63,0.015378,62096,955,61619,1222205,19.68,14822,9594,0.6473,232519,15.6877,182.75
1902,64,0.016292,61141,996,60643,1160586,18.98,14266,9371,0.6569,217697,15.2602,177.62
1902,65,0.017374,60145,1045,59623,1099943,18.29,13718,9144,0.6666,203431,14.8298,172.46
1902,66,0.018072,59100,1068,58566,1040321,17.60,13176,8911,0.6763,189713,14.3980,167.28
1902,67,0.019044,58032,1105,57479,981755,16.92,12647,8678,0.6862,176537,13.9584,162.00
1902,68,0.020668,56927,1177,56339,924275,16.24,12128,8443,0.6962,163890,13.5138,156.67
1902,69,0.022617,55750,1261,55120,867937,15.57,11610,8198,0.7061,151762,13.0718,151.36
1902,70,0.024860,54489,1355,53812,812817,14.92,11092,7941,0.7159,140152,12.6352,146.12
1902,71,0.026442,53135,1405,52432,759005,14.28,10573,7672,0.7256,129060,12.2063,140.98
1902,72,0.028095,51730,1453,51003,706573,13.66,10062,7398,0.7353,118487,11.7754,135.80
1902,73,0.029799,50276,1498,49527,655569,13.04,9560,7122,0.7450,108424,11.3419,130.60
1902,74,0.032102,48778,1566,47995,606042,12.42,9066,6844,0.7548,98865,10.9047,125.36
1902,75,0.034422,47212,1625,46400,558047,11.82,8578,6559,0.7646,89799,10.4685,120.12
1902,76,0.037878,45587,1727,44724,511647,11.22,8096,6270,0.7745,81221,10.0316,114.88
1902,77,0.040530,43860,1778,42972,466923,10.65,7615,5971,0.7841,73124,9.6031,109.74
1902,78,0.045791,42083,1927,41119,423951,10.07,7142,5669,0.7938,65509,9.1727,104.57
1902,79,0.048983,40156,1967,39172,382832,9.53,6662,5349,0.8030,58368,8.7619,99.64
1902,80,0.052837,38189,2018,37180,343660,9.00,6193,5030,0.8123,51706,8.3494,94.69
1902,81,0.059583,36171,2155,35093,306480,8.47,5734,4710,0.8215,45513,7.9379,89.75
1902,82,0.065020,34016,2212,32910,271386,7.98,5271,4376,0.8303,39780,7.5471,85.07
1902,83,0.072517,31804,2306,30651,238476,7.50,4817,4041,0.8389,34509,7.1635,80.46
1902,84,0.079317,29498,2340,28328,207825,7.05,4368,3700,0.8472,29692,6.7982,76.08
1902,85,0.086892,27158,2360,25978,179497,6.61,3931,3361,0.8552,25324,6.4426,71.81
1902,86,0.097656,24798,2422,23587,153519,6.19,3508,3027,0.8629,21393,6.0976,67.67
1902,87,0.104106,22377,2330,21212,129932,5.81,3095,2693,0.8701,17885,5.7792,63.85
1902,88,0.112529,20047,2256,18919,108720,5.42,2710,2378,0.8773,14790,5.4573,59.99
1902,89,0.122971,17791,2188,16697,89801,5.05,2351,2080,0.8845,12080,5.1380,56.16
1902,90,0.132361,15603,2065,14571,73103,4.69,2016,1797,0.8915,9729,4.8267,52.42
1902,91,0.152702,13538,2067,12504,58533,4.32,1710,1536,0.8986,7713,4.5119,48.64
1902,92,0.167697,11471,1924,10509,46028,4.01,1416,1281,0.9047,6004,4.2402,45.38
1902,93,0.186146,9547,1777,8659,35519,3.72,1152,1049,0.9105,4588,3.9825,42.29
1902,94,0.201267,7770,1564,6988,26860,3.46,916,839,0.9157,3436,3.7490,39.49
1902,95,0.221856,6206,1377,5518,19872,3.20,716,659,0.9208,2519,3.5209,36.75
1902,96,0.241448,4829,1166,4246,14355,2.97,544,504,0.9255,1804,3.3141,34.27
1902,97,0.268186,3663,982,3172,10108,2.76,404,375,0.9298,1260,3.1209,31.95
1902,98,0.288094,2681,772,2295,6936,2.59,289,269,0.9333,856,2.9647,30.08
1902,99,0.307327,1909,587,1615,4642,2.43,201,188,0.9365,567,2.8233,28.38
1902,100,0.328622,1322,434,1105,3026,2.29,136,128,0.9395,366,2.6928,26.81
1902,101,0.345211,888,306,734,1922,2.17,89,84,0.9420,230,2.5794,25.45
1902,102,0.351997,581,205,479,1187,2.04,57,54,0.9445,141,2.4675,24.11
1902,103,0.381582,377,144,305,708,1.88,36,34,0.9479,84,2.3168,22.30
1902,104,0.421447,233,98,184,404,1.73,22,21,0.9510,48,2.1783,20.64
1902,105,0.434850,135,59,105,220,1.63,12,12,0.9532,26,2.0834,19.50
1902,106,0.480722,76,37,58,114,1.50,7,7,0.9559,13,1.9611,18.03
1902,107,0.481598,40,19,30,57,1.43,3,3,0.9574,7,1.8934,17.22
1902,108,0.538326,20,11,15,26,1.29,2,2,0.9604,3,1.7630,15.66
1902,109,0.567148,9,5,7,12,1.22,1,1,0.9620,1,1.6906,14.79
1902,110,0.583658,4,2,3,5,1.15,0,0,0.9633,1,1.6322,14.09
1902,111,0.616429,2,1,1,2,1.07,0,0,0.9651,0,1.5534,13.14
1902,112,0.644800,1,0,0,1,0.99,0,0,0.9668,0,1.4759,12.21
1902,113,0.709685,0,0,0,0,0.88,0,0,0.9692,0,1.3705,10.95
1902,114,0.747784,0,0,0,0,0.81,0,0,0.9706,0,1.3055,10.17
1902,115,0.792336,0,0,0,0,0.75,0,0,0.9721,0,1.2392,9.37
1902,116,0.841204,0,0,0,0,0.68,0,0,0.9735,0,1.1782,8.64
1902,117,0.848762,0,0,0,0,0.65,0,0,0.9742,0,1.1478,8.27
1902,118,1.000000,0,0,0,0,0.50,0,0,0.9775,0,1.0000,6.50
1902,119,1.000000,0,0,0,0,0.00,0,0,0.0000,0,0.0000,0.00
1903,0,0.098039,100000,9804,93370,6095925,60.96,100000,33812,0.3381,2943914,29.4391,347.77
1903,1,0.028747,90196,2593,88900,6002555,66.55,88168,24229,0.2748,2843914,32.2555,381.57
1903,2,0.013218,87603,1158,87024,5913655,67.50,83708,21751,0.2598,2755745,32.9208,389.55
1903,3,0.010263,86445,887,86002,5826631,67.40,80745,20670,0.2560,2672037,33.0924,391.61
1903,4,0.007599,85558,650,85233,5740629,67.10,78119,19860,0.2542,2591292,33.1709,392.55
1903,5,0.005369,84908,456,84680,5655396,66.61,75783,19279,0.2544,2513173,33.1629,392.45
1903,6,0.003731,84452,315,84295,5570716,65.96,73681,18882,0.2563,2437390,33.0802,391.46
1903,7,0.002921,84137,246,84014,5486422,65.21,71756,18613,0.2594,2363709,32.9410,389.79
1903,8,0.002101,83891,176,83803,5402408,64.40,69938,18408,0.2632,2291953,32.7713,387.76
1903,9,0.001679,83715,141,83645,5318604,63.53,68222,18264,0.2677,2222015,32.5705,385.35
1903,10,0.001824,83574,152,83498,5234960,62.64,66576,18152,0.2727,2153793,32.3510,382.71
1903,11,0.001831,83422,153,83346,5151462,61.75,64960,18034,0.2776,2087218,32.1306,380.07
1903,12,0.001865,83269,155,83192,5068116,60.86,63384,17917,0.2827,2022257,31.9050,377.36
1903,13,0.002119,83114,176,83026,4984924,59.98,61843,17802,0.2879,1958874,31.6749,374.60
1903,14,0.002552,82938,212,82832,4901899,59.10,60325,17674,0.2930,1897031,31.4471,371.87
1903,15,0.005270,82726,436,82508,4819066,58.25,58818,17523,0.2979,1836706,31.2271,369.22
1903,16,0.003718,82290,306,82137,4736558,57.56,57192,17220,0.3011,1777888,31.0861,367.53
1903,17,0.003857,81984,316,81826,4654421,56.77,55699,17012,0.3054,1720696,30.8930,365.22
1903,18,0.003543,81668,289,81523,4572595,55.99,54236,16802,0.3098,1664997,30.6989,362.89
1903,19,0.003811,81379,310,81224,4491072,55.19,52829,16615,0.3145,1610761,30.4900,360.38
1903,20,0.004197,81069,340,80898,4409848,54.40,51445,16418,0.3191,1557932,30.2837,357.90
1903,21,0.004431,80728,358,80549,4328949,53.62,50077,16207,0.3236,1506487,30.0835,355.50
1903,22,0.004609,80371,370,80185,4248400,52.86,48734,15990,0.3281,1456410,29.8848,353.12
1903,23,0.004646,80000,372,79814,4168215,52.10,47419,15770,0.3326,1407676,29.6860,350.73
1903,24,0.004431,79629,353,79452,4088400,51.34,46137,15555,0.3371,1360257,29.4827,348.29
1903,25,0.004622,79276,366,79093,4008948,50.57,44900,15355,0.3420,1314120,29.2675,345.71
1903,26,0.004608,78909,364,78728,3929856,49.80,43688,15152,0.3468,1269219,29.0519,343.12
1903,27,0.004218,78546,331,78380,3851128,49.03,42509,14955,0.3518,1225531,28.8300,340.46
1903,28,0.004039,78214,316,78056,3772748,48.24,41378,14780,0.3572,1183023,28.5906,337.59
1903,29,0.003941,77898,307,77745,3694692,47.43,40284,14617,0.3628,1141645,28.3397,334.58
1903,30,0.003886,77592,302,77441,3616947,46.62,39223,14462,0.3687,1101360,28.0792,331.45
1903,31,0.003901,77290,302,77139,3539506,45.80,38193,14313,0.3747,1062137,27.8101,328.22
1903,32,0.003911,76988,301,76838,3462367,44.97,37188,14167,0.3810,1023944,27.5341,324.91
1903,33,0.004093,76687,314,76530,3385529,44.15,36210,14025,0.3873,986756,27.2510,321.51
1903,34,0.004112,76373,314,76216,3308998,43.33,35251,13880,0.3937,950546,26.9651,318.08
1903,35,0.003850,76059,293,75913,3232782,42.50,34317,13738,0.4003,915295,26.6720,314.56
1903,36,0.003894,75767,295,75619,3156869,41.67,33416,13609,0.4073,880979,26.3640,310.87
1903,37,0.003826,75471,289,75327,3081250,40.83,32538,13482,0.4143,847563,26.0488,307.09
1903,38,0.003764,75183,283,75041,3005923,39.98,31684,13360,0.4217,815025,25.7233,303.18
1903,39,0.003900,74900,292,74754,2930882,39.13,30855,13244,0.4292,783341,25.3875,299.15
1903,40,0.004168,74608,311,74452,2856128,38.28,30044,13126,0.4369,752485,25.0461,295.05
1903,41,0.004303,74297,320,74137,2781676,37.44,29246,13004,0.4446,722441,24.7021,290.93
1903,42,0.004301,73977,318,73818,2707539,36.60,28466,12881,0.4525,693195,24.3521,286.72
1903,43,0.004302,73659,317,73500,2633721,35.76,27706,12761,0.4606,664730,23.9924,282.41
1903,44,0.004527,73342,332,73176,2560221,34.91,26966,12644,0.4689,637024,23.6228,277.97
1903,45,0.004689,73010,342,72839,2487045,34.06,26241,12525,0.4773,610057,23.2484,273.48
1903,46,0.005062,72668,368,72484,2414206,33.22,25531,12405,0.4859,583816,22.8673,268.91
1903,47,0.005196,72300,376,72112,2341723,32.39,24830,12278,0.4945,558286,22.4841,264.31
1903,48,0.005414,71924,389,71729,2269611,31.56,24146,12152,0.5033,533456,22.0930,259.62
1903,49,0.005827,71535,417,71326,2197881,30.72,23475,12025,0.5122,509310,21.6956,254.85
1903,50,0.006283,71118,447,70894,2126555,29.90,22814,11891,0.5212,485834,21.2957,250.05
1903,51,0.006628,70671,468,70437,2055661,29.09,22161,11751,0.5302,463021,20.8938,245.23
1903,52,0.006743,70203,473,69966,1985224,28.28,21519,11607,0.5394,440860,20.4871,240.35
1903,53,0.007037,69729,491,69484,1915258,27.47,20893,11465,0.5488,419341,20.0707,235.35
1903,54,0.007826,69238,542,68968,1845774,26.66,20280,11322,0.5583,398448,19.6475,230.27
1903,55,0.008175,68697,562,68416,1776807,25.86,19669,11166,0.5677,378168,19.2269,225.22
1903,56,0.008648,68135,589,67840,1708391,25.07,19069,11009,0.5773,358499,18.7998,220.10
1903,57,0.009142,67546,617,67237,1640551,24.29,18479,10848,0.5870,339430,18.3681,214.92
1903,58,0.009539,66928,638,66609,1573314,23.51,17899,10683,0.5968,320951,17.9315,209.68
1903,59,0.010822,66290,717,65931,1506705,22.73,17329,10516,0.6068,303052,17.4877,204.35
1903,60,0.012300,65572,807,65169,1440774,21.97,16756,10333,0.6166,285723,17.0515,199.12
1903,61,0.013296,64766,861,64335,1375605,21.24,16178,10131,0.6262,268966,16.6251,194.00
1903,62,0.014201,63905,908,63451,1311270,20.52,15604,9921,0.6358,252788,16.1999,188.90
1903,63,0.014992,62997,944,62525,1247819,19.81,15037,9704,0.6454,237184,15.7735,183.78
1903,64,0.015849,62053,983,61561,1185294,19.10,14478,9484,0.6550,222147,15.3433,178.62
1903,65,0.016749,61069,1023,60558,1123733,18.40,13929,9260,0.6648,207668,14.9095,173.41
1903,66,0.017325,60046,1040,59526,1063175,17.71,13387,9032,0.6746,193740,14.4718,168.16
1903,67,0.018740,59006,1106,58453,1003648,17.01,12860,8805,0.6847,180352,14.0247,162.80
1903,68,0.020460,57900,1185,57308,945195,16.32,12335,8569,0.6947,167493,13.5787,157.44
1903,69,0.022595,56716,1281,56075,887887,15.66,11811,8323,0.7046,155158,13.1368,152.14
1903,70,0.023932,55434,1327,54771,831812,15.01,11285,8062,0.7144,143347,12.7029,146.94
1903,71,0.025388,54108,1374,53421,777041,14.36,10767,7798,0.7242,132062,12.2657,141.69
1903,72,0.026997,52734,1424,52022,723621,13.72,10258,7530,0.7341,121295,11.8250,136.40
1903,73,0.029105,51310,1493,50564,671599,13.09,9756,7260,0.7441,111038,11.3812,131.07
1903,74,0.031222,49817,1555,49039,621035,12.47,9259,6982,0.7541,101282,10.9383,125.76
1903,75,0.034359,48261,1658,47432,571996,11.85,8769,6700,0.7641,92022,10.4946,120.43
1903,76,0.036648,46603,1708,45749,524564,11.26,8277,6405,0.7739,83254,10.0586,115.20
1903,77,0.041536,44895,1865,43963,478814,10.67,7794,6109,0.7837,74977,9.6194,109.93
1903,78,0.044307,43031,1907,42077,434851,10.11,7303,5792,0.7932,67183,9.1998,104.90
1903,79,0.047888,41124,1969,40139,392774,9.55,6822,5476,0.8027,59880,8.7773,99.83
1903,80,0.053852,39155,2109,38100,352635,9.01,6349,5157,0.8121,53058,8.3563,94.78
1903,81,0.058735,37046,2176,35958,314534,8.49,5872,4822,0.8212,46708,7.9539,89.95
1903,82,0.065394,34870,2280,33730,278576,7.99,5403,4485,0.8301,40836,7.5577,85.19
1903,83,0.071850,32590,2342,31419,244846,7.51,4936,4140,0.8386,35433,7.1779,80.64
1903,84,0.078417,30248,2372,29062,213427,7.06,4479,3793,0.8469,30496,6.8093,76.21
1903,85,0.088072,27876,2455,26649,184364,6.61,4035,3450,0.8550,26018,6.4485,71.88
1903,86,0.093870,25421,2386,24228,157716,6.20,3597,3102,0.8626,21983,6.1122,67.85
1903,87,0.102012,23035,2350,21860,133488,5.79,3186,2772,0.8702,18386,5.7715,63.76
1903,88,0.111429,20685,2305,19533,111628,5.40,2796,2455,0.8778,15201,5.4358,59.73
1903,89,0.120308,18380,2211,17275,92095,5.01,2429,2150,0.8852,12404,5.1069,55.78
1903,90,0.139064,16169,2249,15045,74820,4.63,2089,1864,0.8926,9975,4.7759,51.81
1903,91,0.152642,13920,2125,12858,59776,4.29,1758,1580,0.8991,7887,4.4867,48.34
1903,92,0.169582,11796,2000,10795,46918,3.98,1456,1318,0.9054,6129,4.2094,45.01
1903,93,0.185803,9795,1820,8885,36122,3.69,1182,1077,0.9111,4673,3.9537,41.94
1903,94,0.204954,7975,1635,7158,27237,3.42,941,862,0.9166,3491,3.7112,39.03
1903,95,0.224101,6341,1421,5630,20079,3.17,731,674,0.9216,2550,3.4886,36.36
1903,96,0.250161,4920,1231,4304,14449,2.94,554,514,0.9262,1819,3.2811,33.87
1903,97,0.270272,3689,997,3190,10145,2.75,406,378,0.9300,1265,3.1121,31.84
1903,98,0.289931,2692,780,2302,6954,2.58,290,271,0.9334,858,2.9609,30.03
1903,99,0.310021,1911,593,1615,4652,2.43,201,188,0.9365,568,2.8251,28.40
1903,100,0.325671,1319,430,1104,3037,2.30,136,127,0.9392,367,2.7060,26.97
1903,101,0.332072,889,295,742,1933,2.17,89,84,0.9418,232,2.5880,25.56
1903,102,0.359983,594,214,487,1191,2.01,58,55,0.9453,142,2.4322,23.69
1903,103,0.397591,380,151,305,704,1.85,37,35,0.9485,84,2.2893,21.97
1903,104,0.410236,229,94,182,400,1.74,22,20,0.9508,47,2.1895,20.77
1903,105,0.453512,135,61,104,218,1.61,12,12,0.9536,26,2.0632,19.26
1903,106,0.454338,74,34,57,113,1.53,7,6,0.9553,13,1.9903,18.38
1903,107,0.507855,40,20,30,56,1.39,4,3,0.9583,7,1.8567,16.78
1903,108,0.535045,20,11,15,26,1.31,2,2,0.9600,3,1.7807,15.87
1903,109,0.550620,9,5,7,11,1.24,1,1,0.9614,1,1.7177,15.11
1903,110,0.581537,4,2,3,5,1.16,0,0,0.9633,1,1.6339,14.11
1903,111,0.610712,2,1,1,2,1.07,0,0,0.9652,0,1.5496,13.10
1903,112,0.669514,1,0,0,1,0.96,0,0,0.9675,0,1.4443,11.83
1903,113,0.705457,0,0,0,0,0.89,0,0,0.9691,0,1.3754,11.00
1903,114,0.747487,0,0,0,0,0.81,0,0,0.9707,0,1.3038,10.15
1903,115,0.801147,0,0,0,0,0.74,0,0,0.9723,0,1.2310,9.27
1903,116,0.808097,0,0,0,0,0.69,0,0,0.9733,0,1.1882,8.76
1903,117,0.996859,0,0,0,0,0.50,0,0,0.9774,0,1.0032,6.54
1903,118,0.952652,0,0,0,0,0.55,0,0,0.9765,0,1.0463,7.06
1903,119,1.000000,0,0,0,0,0.50,0,0,0.9775,0,1.0000,6.50
1904,0,0.102720,100000,10272,93012,6108717,61.09,100000,33822,0.3382,2943490,29.4349,347.72
1904,1,0.026746,89728,2400,88528,6015704,67.04,87711,23781,0.2711,2843490,32.4190,383.53
1904,2,0.014142,87328,1235,86711,5927176,67.87,83446,21488,0.2575,2755779,33.0249,390.80
1904,3,0.009519,86093,820,85683,5840466,67.84,80416,20334,0.2529,2672334,33.2314,393.28
1904,4,0.007208,85274,615,84966,5754782,67.49,77860,19586,0.2516,2591918,33.2896,393.98
1904,5,0.005146,84659,436,84441,5669816,66.97,75560,19037,0.2519,2514058,33.2721,393.77
1904,6,0.003968,84223,334,84056,5585375,66.32,73482,18657,0.2539,2438498,33.1852,392.72
1904,7,0.002634,83889,221,83779,5501319,65.58,71544,18372,0.2568,2365016,33.0566,391.18
1904,8,0.001918,83668,160,83588,5417540,64.75,69752,18188,0.2608,2293472,32.8805,389.07
1904,9,0.001860,83508,155,83430,5333952,63.87,68053,18057,0.2653,2223720,32.6764,386.62
1904,10,0.001780,83352,148,83278,5250522,62.99,66399,17933,0.2701,2155667,32.4654,384.08
1904,11,0.001699,83204,141,83133,5167244,62.10,64791,17818,0.2750,2089268,32.2465,381.46
1904,12,0.001900,83063,158,82984,5084111,61.21,63226,17710,0.2801,2024478,32.0196,378.73
1904,13,0.002299,82905,191,82809,5001127,60.32,61687,17593,0.2852,1961251,31.7934,376.02
1904,14,0.004682,82714,387,82520,4918318,59.46,60162,17454,0.2901,1899564,31.5743,373.39
1904,15,0.003239,82327,267,82194,4835797,58.74,58534,17179,0.2935,1839402,31.4246,371.60
1904,16,0.003399,82060,279,81921,4753604,57.93,57033,16993,0.2980,1780869,31.2255,369.21
1904,17,0.003204,81781,262,81650,4671683,57.12,55561,16804,0.3024,1723836,31.0261,366.81
1904,18,0.003503,81519,286,81377,4590033,56.31,54138,16630,0.3072,1668275,30.8155,364.29
1904,19,0.003889,81234,316,81076,4508656,55.50,52735,16445,0.3118,1614138,30.6084,361.80
1904,20,0.004102,80918,332,80752,4427581,54.72,51349,16244,0.3163,1561403,30.4077,359.39
1904,21,0.004383,80586,353,80409,4346829,53.94,49989,16038,0.3208,1510054,30.2080,357.00
1904,22,0.004499,80233,361,80052,4266419,53.18,48651,15824,0.3253,1460065,30.0113,354.64
1904,23,0.004362,79872,348,79698,4186367,52.41,47343,15610,0.3297,1411415,29.8127,352.25
1904,24,0.004590,79523,365,79341,4106670,51.64,46076,15408,0.3344,1364072,29.6045,349.75
1904,25,0.004548,79158,360,78978,4027329,50.88,44834,15201,0.3391,1317995,29.3974,347.27
1904,26,0.004153,78798,327,78635,3948351,50.11,43626,15002,0.3439,1273162,29.1832,344.70
1904,27,0.003937,78471,309,78317,3869716,49.31,42469,14825,0.3491,1229535,28.9517,341.92
1904,28,0.003822,78162,299,78013,3791400,48.51,41350,14662,0.3546,1187067,28.7076,338.99
1904,29,0.003802,77863,296,77715,3713387,47.69,40266,14507,0.3603,1145716,28.4536,335.94
1904,30,0.003826,77567,297,77419,3635672,46.87,39211,14357,0.3662,1105450,28.1922,332.81
1904,31,0.003805,77270,294,77123,3558253,46.05,38183,14211,0.3722,1066239,27.9245,329.59
1904,32,0.003903,76976,300,76826,3481129,45.22,37182,14069,0.3784,1028056,27.6490,326.29
1904,33,0.003901,76676,299,76526,3404303,44.40,36205,13927,0.3847,990874,27.3687,322.92
1904,34,0.003621,76377,277,76239,3327776,43.57,35253,13789,0.3911,954669,27.0808,319.47
1904,35,0.003679,76100,280,75960,3251538,42.73,34335,13664,0.3980,919417,26.7777,315.83
1904,36,0.003627,75820,275,75683,3175577,41.88,33440,13541,0.4049,885081,26.4679,312.11
1904,37,0.003527,75545,266,75412,3099894,41.03,32569,13422,0.4121,851642,26.1485,308.28
1904,38,0.003656,75279,275,75141,3024482,40.18,31725,13310,0.4195,819072,25.8180,304.32
1904,39,0.003911,75004,293,74857,2949341,39.32,30898,13196,0.4271,787347,25.4820,300.28
1904,40,0.004020,74710,300,74560,2874484,38.47,30085,13078,0.4347,756449,25.1434,296.22
1904,41,0.004045,74410,301,74260,2799923,37.63,29291,12960,0.4425,726364,24.7984,292.08
1904,42,0.004009,74109,297,73961,2725664,36.78,28516,12844,0.4504,697073,24.4446,287.84
1904,43,0.004184,73812,309,73658,2651703,35.93,27764,12732,0.4586,668556,24.0804,283.46
1904,44,0.004358,73503,320,73343,2578046,35.07,27026,12619,0.4669,640793,23.7105,279.03
1904,45,0.004645,73183,340,73013,2504703,34.23,26303,12504,0.4754,613767,23.3345,274.51
1904,46,0.004805,72843,350,72668,2431690,33.38,25592,12384,0.4839,587464,22.9548,269.96
1904,47,0.004926,72493,357,72314,2359022,32.54,24897,12264,0.4926,561872,22.5682,265.32
1904,48,0.005290,72136,382,71945,2286708,31.70,24217,12144,0.5015,536975,22.1735,260.58
1904,49,0.005669,71754,407,71551,2214763,30.87,23547,12019,0.5104,512758,21.7757,255.81
1904,50,0.006009,71347,429,71133,2143213,30.04,22887,11888,0.5194,489211,21.3747,251.00
1904,51,0.006205,70918,440,70698,2072080,29.22,22238,11754,0.5285,466324,20.9694,246.13
1904,52,0.006467,70478,456,70251,2001381,28.40,21603,11619,0.5378,444086,20.5562,241.17
1904,53,0.007271,70023,509,69768,1931131,27.58,20981,11483,0.5473,422482,20.1362,236.13
1904,54,0.007614,69514,529,69249,1861363,26.78,20360,11333,0.5566,401501,19.7198,231.14
1904,55,0.007990,68984,551,68709,1792114,25.98,19751,11182,0.5661,381141,19.2972,226.07
1904,56,0.008405,68433,575,68145,1723405,25.18,19153,11028,0.5758,361390,18.8688,220.93
