United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Males

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2082,81,0.024445,75818,1853,74891,952324,12.56,12018,9040,0.7522,132459,11.0213,126.76
2082,82,0.027302,73965,2019,72955,877432,11.86,11461,8753,0.7637,120441,10.5087,120.60
2082,83,0.031080,71945,2236,70827,804477,11.18,10897,8447,0.7752,108980,10.0005,114.51
2082,84,0.036379,69709,2536,68441,733650,10.52,10321,8116,0.7863,98082,9.5028,108.53
2082,85,0.043342,67173,2911,65718,665209,9.90,9722,7749,0.7971,87761,9.0268,102.82
2082,86,0.049980,64262,3212,62656,599491,9.33,9092,7337,0.8070,78038,8.5834,97.50
2082,87,0.056287,61050,3436,59332,536835,8.79,8443,6893,0.8164,68947,8.1660,92.49
2082,88,0.062674,57614,3611,55808,477503,8.29,7789,6429,0.8254,60503,7.7680,87.72
2082,89,0.069451,54003,3751,52128,421695,7.81,7136,5951,0.8339,52715,7.3866,83.14
2082,90,0.076797,50252,3859,48323,369568,7.35,6492,5467,0.8421,45578,7.0212,78.75
2082,91,0.084822,46393,3935,44425,321245,6.92,5858,4979,0.8500,39087,6.6720,74.56
2082,92,0.093609,42458,3974,40471,276819,6.52,5241,4494,0.8575,33228,6.3403,70.58
2082,93,0.103187,38483,3971,36498,236349,6.14,4643,4014,0.8645,27988,6.0273,66.83
2082,94,0.113535,34512,3918,32553,199851,5.79,4071,3546,0.8711,23344,5.7347,63.32
2082,95,0.124567,30594,3811,28689,167298,5.47,3527,3094,0.8772,19273,5.4639,60.07
2082,96,0.135998,26783,3642,24962,138609,5.18,3019,2665,0.8827,15746,5.2164,57.10
2082,97,0.147290,23141,3408,21436,113647,4.91,2549,2263,0.8878,12727,4.9923,54.41
2082,98,0.157840,19732,3115,18175,92211,4.67,2125,1896,0.8923,10178,4.7896,51.98
2082,99,0.167577,16618,2785,15225,74036,4.46,1749,1568,0.8965,8053,4.6034,49.74
2082,100,0.177418,13833,2454,12606,58810,4.25,1423,1282,0.9004,6304,4.4283,47.64
2082,101,0.187308,11379,2131,10313,46204,4.06,1145,1035,0.9041,4880,4.2636,45.66
2082,102,0.197192,9247,1824,8336,35891,3.88,909,825,0.9076,3736,4.1082,43.80
2082,103,0.207009,7424,1537,6656,27556,3.71,714,650,0.9110,2826,3.9607,42.03
2082,104,0.216694,5887,1276,5249,20900,3.55,553,506,0.9141,2113,3.8194,40.33
2082,105,0.226836,4611,1046,4088,15651,3.39,424,388,0.9172,1560,3.6822,38.69
2082,106,0.237456,3565,847,3142,11563,3.24,320,295,0.9202,1136,3.5489,37.09
2082,107,0.248576,2719,676,2381,8420,3.10,239,220,0.9231,816,3.4195,35.53
2082,108,0.260221,2043,532,1777,6040,2.96,175,162,0.9259,577,3.2939,34.03
2082,109,0.272414,1511,412,1305,4262,2.82,127,118,0.9287,402,3.1721,32.57
2082,110,0.285183,1100,314,943,2957,2.69,90,84,0.9313,275,3.0541,31.15
2082,111,0.298554,786,235,669,2014,2.56,63,59,0.9339,185,2.9396,29.78
2082,112,0.312556,551,172,465,1346,2.44,43,40,0.9364,122,2.8288,28.45
2082,113,0.327219,379,124,317,880,2.32,29,27,0.9388,79,2.7215,27.16
2082,114,0.342574,255,87,211,563,2.21,19,18,0.9411,50,2.6176,25.91
2082,115,0.358654,168,60,138,352,2.10,12,12,0.9434,31,2.5171,24.71
2082,116,0.375493,108,40,87,214,1.99,8,7,0.9456,19,2.4199,23.54
2082,117,0.393128,67,26,54,127,1.89,5,4,0.9477,11,2.3260,22.41
2082,118,0.411596,41,17,32,73,1.80,3,3,0.9497,6,2.2351,21.32
2082,119,0.430936,24,10,19,41,1.70,2,2,0.9517,3,2.1474,20.27
2083,0,0.002151,100000,215,99812,8678827,86.79,100000,14918,0.1492,3784295,37.8429,448.62
2083,1,0.000177,99785,18,99776,8579015,85.98,97541,14708,0.1508,3684295,37.7716,447.76
2083,2,0.000104,99767,10,99762,8479239,84.99,95332,14691,0.1541,3586753,37.6240,445.99
2083,3,0.000085,99757,8,99753,8379477,84.00,93179,14681,0.1576,3491422,37.4703,444.14
2083,4,0.000068,99748,7,99745,8279724,83.01,91076,14674,0.1611,3398243,37.3122,442.25
2083,5,0.000057,99742,6,99739,8179979,82.01,89022,14667,0.1648,3307167,37.1499,440.30
2083,6,0.000050,99736,5,99733,8080240,81.02,87016,14662,0.1685,3218145,36.9835,438.30
2083,7,0.000046,99731,5,99729,7980507,80.02,85055,14658,0.1723,3131130,36.8130,436.26
2083,8,0.000043,99726,4,99724,7880778,79.02,83139,14654,0.1763,3046075,36.6383,434.16
2083,9,0.000043,99722,4,99720,7781054,78.03,81266,14651,0.1803,2962936,36.4596,432.02
2083,10,0.000043,99718,4,99716,7681334,77.03,79436,14647,0.1844,2881669,36.2767,429.82
2083,11,0.000047,99713,5,99711,7581619,76.03,77646,14644,0.1886,2802234,36.0897,427.58
2083,12,0.000057,99709,6,99706,7481908,75.04,75897,14641,0.1929,2724587,35.8984,425.28
2083,13,0.000079,99703,8,99699,7382202,74.04,74187,14636,0.1973,2648690,35.7031,422.94
2083,14,0.000123,99695,12,99689,7282503,73.05,72513,14631,0.2018,2574503,35.5041,420.55
2083,15,0.000194,99683,19,99673,7182814,72.06,70874,14622,0.2063,2501990,35.3020,418.12
2083,16,0.000278,99664,28,99650,7083140,71.07,69267,14608,0.2109,2431117,35.0978,415.67
2083,17,0.000372,99636,37,99617,6983491,70.09,67691,14590,0.2155,2361850,34.8917,413.20
2083,18,0.000470,99599,47,99575,6883873,69.12,66144,14565,0.2202,2294159,34.6841,410.71
2083,19,0.000561,99552,56,99524,6784298,68.15,64627,14535,0.2249,2228014,34.4751,408.20
2083,20,0.000640,99496,64,99464,6684774,67.19,63138,14499,0.2296,2163387,34.2642,405.67
2083,21,0.000704,99433,70,99398,6585309,66.23,61679,14460,0.2344,2100249,34.0510,403.11
2083,22,0.000754,99363,75,99325,6485912,65.28,60250,14417,0.2393,2038570,33.8350,400.52
2083,23,0.000796,99288,79,99248,6386587,64.32,58851,14373,0.2442,1978319,33.6156,397.89
2083,24,0.000837,99209,83,99167,6287339,63.37,57482,14327,0.2492,1919468,33.3924,395.21
2083,25,0.000880,99125,87,99082,6188172,62.43,56143,14280,0.2544,1861986,33.1651,392.48
2083,26,0.000922,99038,91,98993,6089090,61.48,54832,14232,0.2596,1805843,32.9339,389.71
2083,27,0.000959,98947,95,98900,5990097,60.54,53550,14182,0.2648,1751011,32.6985,386.88
2083,28,0.000990,98852,98,98803,5891198,59.60,52296,14132,0.2702,1697461,32.4587,384.00
2083,29,0.001013,98754,100,98704,5792394,58.65,51070,14082,0.2757,1645165,32.2142,381.07
2083,30,0.001028,98654,101,98603,5693690,57.71,49871,14031,0.2813,1594095,31.9645,378.07
2083,31,0.001038,98553,102,98502,5595087,56.77,48699,13981,0.2871,1544224,31.7093,375.01
2083,32,0.001050,98450,103,98399,5496585,55.83,47555,13931,0.2930,1495525,31.4483,371.88
2083,33,0.001068,98347,105,98294,5398187,54.89,46437,13883,0.2990,1447970,31.1813,368.68
2083,34,0.001091,98242,107,98188,5299892,53.95,45345,13834,0.3051,1401533,30.9085,365.40
2083,35,0.001113,98135,109,98080,5201704,53.01,44277,13786,0.3114,1356188,30.6298,362.06
2083,36,0.001134,98026,111,97970,5103624,52.06,43233,13738,0.3178,1311911,30.3451,358.64
2083,37,0.001153,97914,113,97858,5005654,51.12,42213,13690,0.3243,1268678,30.0541,355.15
2083,38,0.001167,97801,114,97744,4907796,50.18,41217,13642,0.3310,1226465,29.7566,351.58
2083,39,0.001175,97687,115,97630,4810052,49.24,40243,13595,0.3378,1185249,29.4524,347.93
2083,40,0.001175,97573,115,97515,4712422,48.30,39292,13549,0.3448,1145006,29.1411,344.19
2083,41,0.001169,97458,114,97401,4614906,47.35,38363,13504,0.3520,1105714,28.8222,340.37
2083,42,0.001169,97344,114,97287,4517505,46.41,37457,13460,0.3593,1067351,28.4954,336.44
2083,43,0.001179,97230,115,97173,4420218,45.46,36572,13417,0.3669,1029894,28.1607,332.43
2083,44,0.001205,97116,117,97057,4323046,44.51,35708,13375,0.3746,993322,27.8182,328.32
2083,45,0.001243,96998,121,96938,4225988,43.57,34863,13333,0.3824,957614,27.4681,324.12
2083,46,0.001290,96878,125,96815,4129050,42.62,34037,13290,0.3905,922751,27.1106,319.83
2083,47,0.001350,96753,131,96688,4032235,41.68,33228,13248,0.3987,888715,26.7456,315.45
2083,48,0.001438,96622,139,96553,3935547,40.73,32437,13204,0.4071,855486,26.3734,310.98
2083,49,0.001571,96483,152,96408,3838994,39.79,31663,13158,0.4156,823049,25.9943,306.43
2083,50,0.001750,96332,169,96248,3742587,38.85,30902,13109,0.4242,791386,25.6094,301.81
2083,51,0.001920,96163,185,96071,3646339,37.92,30154,13057,0.4330,760484,25.2196,297.14
2083,52,0.002080,95979,200,95879,3550268,36.99,29420,13000,0.4419,730330,24.8243,292.39
2083,53,0.002246,95779,215,95672,3454389,36.07,28699,12940,0.4509,700910,24.4231,287.58
2083,54,0.002423,95564,232,95448,3358717,35.15,27990,12877,0.4601,672211,24.0157,282.69
2083,55,0.002607,95332,249,95208,3263269,34.23,27295,12811,0.4694,644221,23.6023,277.73
2083,56,0.002793,95084,266,94951,3168061,33.32,26612,12741,0.4788,616926,23.1826,272.69
2083,57,0.002979,94818,283,94677,3073110,32.41,25941,12669,0.4884,590314,22.7563,267.58
2083,58,0.003167,94536,299,94386,2978433,31.51,25282,12593,0.4981,564373,22.3232,262.38
2083,59,0.003357,94236,316,94078,2884047,30.60,24635,12515,0.5080,539091,21.8830,257.10
2083,60,0.003551,93920,334,93753,2789969,29.71,24000,12434,0.5181,514456,21.4352,251.72
2083,61,0.003759,93586,352,93411,2696215,28.81,23378,12351,0.5283,490456,20.9798,246.26
2083,62,0.004012,93235,374,93048,2602805,27.92,22766,12265,0.5387,467078,20.5164,240.70
2083,63,0.004391,92861,408,92657,2509757,27.03,22165,12176,0.5493,444312,20.0457,235.05
2083,64,0.005024,92453,465,92221,2417100,26.14,21571,12080,0.5600,422147,19.5697,229.34
2083,65,0.005937,91988,546,91715,2324880,25.27,20981,11974,0.5707,400576,19.0927,223.61
2083,66,0.006625,91442,606,91139,2233165,24.42,20387,11853,0.5814,379595,18.6194,217.93
2083,67,0.007087,90836,644,90515,2142025,23.58,19797,11721,0.5921,359208,18.1449,212.24
2083,68,0.007465,90193,673,89856,2051511,22.75,19214,11584,0.6029,339411,17.6644,206.47
2083,69,0.007888,89519,706,89166,1961655,21.91,18642,11443,0.6138,320197,17.1759,200.61
2083,70,0.008432,88813,749,88439,1872488,21.08,18079,11300,0.6250,301555,16.6795,194.65
2083,71,0.009136,88064,805,87662,1784049,20.26,17524,11151,0.6363,283475,16.1765,188.62
2083,72,0.010012,87260,874,86823,1696387,19.44,16973,10994,0.6477,265951,15.6687,182.52
2083,73,0.011046,86386,954,85909,1609564,18.63,16426,10828,0.6592,248978,15.1579,176.39
2083,74,0.012196,85432,1042,84911,1523655,17.83,15879,10651,0.6707,232552,14.6453,170.24
2083,75,0.013452,84390,1135,83822,1438744,17.05,15333,10461,0.6823,216673,14.1315,164.08
2083,76,0.014824,83255,1234,82638,1354922,16.27,14786,10260,0.6939,201341,13.6167,157.90
2083,77,0.016339,82021,1340,81350,1272284,15.51,14240,10045,0.7055,186554,13.1011,151.71
2083,78,0.018020,80680,1454,79953,1190934,14.76,13692,9818,0.7171,172315,12.5850,145.52
2083,79,0.019890,79227,1576,78439,1110980,14.02,13143,9577,0.7287,158623,12.0690,139.33
2083,80,0.021972,77651,1706,76798,1032542,13.30,12592,9321,0.7402,145480,11.5533,133.14
2083,81,0.024336,75945,1848,75020,955744,12.58,12038,9051,0.7518,132888,11.0386,126.96
2083,82,0.027184,74096,2014,73089,880724,11.89,11481,8764,0.7634,120849,10.5256,120.81
2083,83,0.030950,72082,2231,70967,807634,11.20,10918,8459,0.7748,109368,10.0170,114.70
2083,84,0.036234,69851,2531,68586,736668,10.55,10342,8129,0.7860,98450,9.5190,108.73
2083,85,0.043180,67320,2907,65867,668082,9.92,9744,7763,0.7967,88107,9.0426,103.01
2083,86,0.049800,64413,3208,62809,602215,9.35,9113,7351,0.8067,78364,8.5989,97.69
2083,87,0.056089,61206,3433,59489,539406,8.81,8465,6908,0.8161,69250,8.1811,92.67
2083,88,0.062455,57773,3608,55968,479917,8.31,7810,6444,0.8250,60786,7.7828,87.89
2083,89,0.069212,54164,3749,52290,423948,7.83,7158,5967,0.8336,52975,7.4010,83.31
2083,90,0.076535,50416,3859,48486,371658,7.37,6513,5483,0.8418,45818,7.0352,78.92
2083,91,0.084536,46557,3936,44589,323172,6.94,5879,4995,0.8497,39305,6.6857,74.73
2083,92,0.093297,42621,3976,40633,278583,6.54,5261,4509,0.8572,33426,6.3535,70.74
2083,93,0.102847,38645,3975,36658,237950,6.16,4663,4030,0.8642,28165,6.0402,66.98
2083,94,0.113165,34670,3923,32709,201292,5.81,4089,3561,0.8708,23502,5.7472,63.47
2083,95,0.124164,30747,3818,28838,168583,5.48,3545,3109,0.8769,19413,5.4761,60.21
2083,96,0.135562,26929,3651,25104,139745,5.19,3035,2678,0.8825,15868,5.2282,57.24
2083,97,0.146821,23279,3418,21570,114641,4.92,2565,2276,0.8875,12833,5.0038,54.55
2083,98,0.157342,19861,3125,18298,93072,4.69,2139,1908,0.8921,10268,4.8007,52.11
2083,99,0.167052,16736,2796,15338,74773,4.47,1762,1579,0.8963,8129,4.6141,49.87
2083,100,0.176866,13940,2466,12707,59435,4.26,1435,1291,0.9002,6367,4.4388,47.77
2083,101,0.186729,11475,2143,10403,46728,4.07,1154,1043,0.9039,4933,4.2737,45.78
2083,102,0.196586,9332,1835,8415,36325,3.89,918,833,0.9074,3779,4.1180,43.92
2083,103,0.206376,7497,1547,6724,27910,3.72,721,656,0.9107,2861,3.9702,42.14
2083,104,0.216035,5950,1285,5307,21186,3.56,559,511,0.9139,2140,3.8286,40.44
2083,105,0.226149,4665,1055,4137,15879,3.40,428,393,0.9170,1581,3.6911,38.79
2083,106,0.236739,3610,855,3182,11742,3.25,324,298,0.9200,1153,3.5575,37.19
2083,107,0.247829,2755,683,2414,8559,3.11,242,223,0.9229,829,3.4278,35.63
2083,108,0.259442,2072,538,1804,6145,2.97,178,165,0.9258,587,3.3019,34.12
2083,109,0.271603,1535,417,1326,4342,2.83,129,120,0.9285,409,3.1799,32.66
2083,110,0.284337,1118,318,959,3015,2.70,92,85,0.9312,281,3.0615,31.24
2083,111,0.297673,800,238,681,2056,2.57,64,60,0.9337,189,2.9469,29.86
2083,112,0.311637,562,175,474,1376,2.45,44,41,0.9362,125,2.8358,28.53
2083,113,0.326261,387,126,324,901,2.33,30,28,0.9387,81,2.7282,27.24
2083,114,0.341575,261,89,216,578,2.22,20,18,0.9410,51,2.6241,25.99
2083,115,0.357612,172,61,141,361,2.11,13,12,0.9433,32,2.5233,24.78
2083,116,0.374407,110,41,90,221,2.00,8,7,0.9455,19,2.4259,23.61
2083,117,0.391996,69,27,55,131,1.90,5,5,0.9476,11,2.3317,22.48
2083,118,0.410415,42,17,33,76,1.80,3,3,0.9496,6,2.2407,21.39
2083,119,0.429706,25,11,19,42,1.71,2,2,0.9516,4,2.1528,20.33
2084,0,0.002117,100000,212,99815,8684945,86.85,100000,14892,0.1489,3785441,37.8544,448.75
2084,1,0.000175,99788,17,99780,8585129,86.03,97545,14685,0.1506,3685441,37.7820,447.88
2084,2,0.000103,99771,10,99766,8485350,85.05,95335,14669,0.1539,3587896,37.6346,446.12
2084,3,0.000083,99761,8,99756,8385584,84.06,93182,14659,0.1573,3492561,37.4810,444.27
2084,4,0.000068,99752,7,99749,8285827,83.06,91079,14652,0.1609,3399379,37.3232,442.38
2084,5,0.000056,99746,6,99743,8186078,82.07,89026,14646,0.1645,3308300,37.1612,440.43
2084,6,0.000049,99740,5,99738,8086336,81.07,87019,14641,0.1682,3219274,36.9950,438.44
2084,7,0.000045,99735,5,99733,7986598,80.08,85059,14636,0.1721,3132255,36.8247,436.40
2084,8,0.000043,99731,4,99728,7886865,79.08,83142,14633,0.1760,3047196,36.6503,434.30
2084,9,0.000042,99726,4,99724,7787137,78.09,81270,14629,0.1800,2964053,36.4718,432.16
2084,10,0.000043,99722,4,99720,7687413,77.09,79439,14626,0.1841,2882784,36.2892,429.97
2084,11,0.000046,99718,5,99716,7587693,76.09,77650,14623,0.1883,2803345,36.1024,427.73
2084,12,0.000056,99713,6,99710,7487977,75.10,75901,14619,0.1926,2725695,35.9114,425.44
2084,13,0.000078,99708,8,99704,7388267,74.10,74190,14615,0.1970,2649794,35.7163,423.10
2084,14,0.000122,99700,12,99694,7288563,73.11,72516,14609,0.2015,2575604,35.5176,420.71
2084,15,0.000192,99688,19,99678,7188869,72.11,70877,14601,0.2060,2503088,35.3158,418.29
2084,16,0.000276,99669,28,99655,7089191,71.13,69270,14587,0.2106,2432211,35.1118,415.84
2084,17,0.000370,99641,37,99623,6989537,70.15,67694,14569,0.2152,2362940,34.9060,413.37
2084,18,0.000466,99604,46,99581,6889914,69.17,66148,14544,0.2199,2295246,34.6987,410.88
2084,19,0.000556,99558,55,99530,6790333,68.20,64631,14514,0.2246,2229098,34.4898,408.38
2084,20,0.000635,99502,63,99471,6690803,67.24,63142,14479,0.2293,2164467,34.2792,405.85
2084,21,0.000699,99439,70,99404,6591332,66.29,61684,14440,0.2341,2101325,34.0662,403.29
2084,22,0.000749,99370,74,99332,6491928,65.33,60255,14397,0.2389,2039642,33.8504,400.71
2084,23,0.000791,99295,78,99256,6392596,64.38,58856,14353,0.2439,1979387,33.6312,398.07
2084,24,0.000831,99217,82,99176,6293340,63.43,57487,14308,0.2489,1920531,33.4081,395.40
2084,25,0.000873,99134,87,99091,6194164,62.48,56148,14261,0.2540,1863044,33.1811,392.67
2084,26,0.000915,99048,91,99002,6095073,61.54,54838,14213,0.2592,1806896,32.9500,389.90
2084,27,0.000952,98957,94,98910,5996071,60.59,53556,14164,0.2645,1752059,32.7148,387.08
2084,28,0.000983,98863,97,98814,5897161,59.65,52302,14114,0.2699,1698503,32.4751,384.20
2084,29,0.001006,98766,99,98716,5798347,58.71,51076,14064,0.2754,1646202,32.2307,381.27
2084,30,0.001021,98666,101,98616,5699631,57.77,49877,14014,0.2810,1595126,31.9812,378.27
2084,31,0.001030,98566,102,98515,5601015,56.83,48706,13964,0.2867,1545249,31.7262,375.21
2084,32,0.001042,98464,103,98413,5502500,55.88,47562,13915,0.2926,1496543,31.4653,372.08
2084,33,0.001060,98361,104,98309,5404087,54.94,46444,13867,0.2986,1448982,31.1985,368.88
2084,34,0.001082,98257,106,98204,5305778,54.00,45352,13818,0.3047,1402538,30.9259,365.61
2084,35,0.001105,98151,108,98097,5207574,53.06,44284,13771,0.3110,1357186,30.6473,362.27
2084,36,0.001125,98042,110,97987,5109477,52.11,43241,13723,0.3174,1312902,30.3628,358.85
2084,37,0.001144,97932,112,97876,5011490,51.17,42221,13675,0.3239,1269662,30.0720,355.36
2084,38,0.001158,97820,113,97763,4913614,50.23,41224,13628,0.3306,1227441,29.7747,351.80
2084,39,0.001166,97707,114,97650,4815850,49.29,40251,13581,0.3374,1186216,29.4706,348.15
2084,40,0.001165,97593,114,97536,4718201,48.35,39300,13535,0.3444,1145966,29.1594,344.41
2084,41,0.001160,97479,113,97423,4620665,47.40,38372,13491,0.3516,1106666,28.8407,340.59
2084,42,0.001159,97366,113,97310,4523242,46.46,37465,13447,0.3589,1068294,28.5141,336.67
2084,43,0.001170,97253,114,97196,4425932,45.51,36581,13405,0.3664,1030828,28.1796,332.65
2084,44,0.001195,97140,116,97081,4328736,44.56,35716,13363,0.3741,994248,27.8373,328.55
2084,45,0.001232,97023,120,96964,4231654,43.61,34872,13321,0.3820,958531,27.4874,324.35
2084,46,0.001279,96904,124,96842,4134691,42.67,34046,13279,0.3900,923660,27.1300,320.06
2084,47,0.001338,96780,130,96715,4037849,41.72,33238,13237,0.3982,889614,26.7652,315.68
2084,48,0.001425,96650,138,96582,3941134,40.78,32447,13193,0.4066,856376,26.3931,311.22
2084,49,0.001558,96513,150,96438,3844552,39.83,31672,13148,0.4151,823929,26.0143,306.67
2084,50,0.001737,96362,167,96279,3748114,38.90,30912,13100,0.4238,792257,25.6295,302.05
2084,51,0.001905,96195,183,96103,3651836,37.96,30164,13047,0.4325,761345,25.2398,297.38
2084,52,0.002064,96012,198,95913,3555732,37.03,29430,12991,0.4414,731181,24.8447,292.64
2084,53,0.002228,95814,214,95707,3459820,36.11,28709,12932,0.4504,701751,24.4436,287.82
2084,54,0.002404,95600,230,95485,3364113,35.19,28001,12869,0.4596,673042,24.0363,282.94
2084,55,0.002587,95370,247,95247,3268628,34.27,27306,12803,0.4689,645041,23.6229,277.98
2084,56,0.002771,95124,264,94992,3173381,33.36,26623,12734,0.4783,617735,23.2033,272.94
2084,57,0.002956,94860,280,94720,3078389,32.45,25952,12662,0.4879,591112,22.7771,267.82
2084,58,0.003142,94580,297,94431,2983669,31.55,25294,12587,0.4976,565160,22.3440,262.63
2084,59,0.003330,94283,314,94126,2889238,30.64,24647,12510,0.5075,539867,21.9037,257.34
2084,60,0.003522,93969,331,93803,2795113,29.75,24013,12429,0.5176,515219,21.4559,251.97
2084,61,0.003727,93638,349,93463,2701309,28.85,23390,12347,0.5279,491206,21.0004,246.50
2084,62,0.003977,93289,371,93103,2607846,27.95,22779,12261,0.5383,467816,20.5369,240.94
2084,63,0.004355,92918,405,92715,2514743,27.06,22179,12173,0.5489,445037,20.0661,235.29
2084,64,0.004988,92513,461,92282,2422028,26.18,21585,12078,0.5596,422858,19.5899,229.58
2084,65,0.005900,92052,543,91780,2329746,25.31,20995,11973,0.5703,401273,19.1128,223.85
2084,66,0.006587,91508,603,91207,2237966,24.46,20402,11852,0.5809,380278,18.6394,218.17
2084,67,0.007048,90906,641,90585,2146759,23.62,19812,11721,0.5916,359876,18.1648,212.48
2084,68,0.007424,90265,670,89930,2056174,22.78,19230,11584,0.6024,340064,17.6842,206.71
2084,69,0.007845,89595,703,89243,1966244,21.95,18658,11445,0.6134,320834,17.1956,200.85
2084,70,0.008387,88892,746,88519,1877000,21.12,18095,11302,0.6246,302176,16.6991,194.89
2084,71,0.009088,88146,801,87746,1788481,20.29,17540,11153,0.6359,284081,16.1960,188.85
2084,72,0.009960,87345,870,86910,1700735,19.47,16990,10997,0.6473,266541,15.6881,182.76
2084,73,0.010990,86475,950,86000,1613825,18.66,16443,10832,0.6588,249551,15.1771,176.62
2084,74,0.012135,85525,1038,85006,1527825,17.86,15896,10655,0.6703,233108,14.6643,170.47
2084,75,0.013386,84487,1131,83922,1442819,17.08,15350,10467,0.6819,217212,14.1503,164.30
2084,76,0.014752,83356,1230,82741,1358897,16.30,14804,10266,0.6934,201862,13.6353,158.12
2084,77,0.016262,82127,1336,81459,1276156,15.54,14258,10052,0.7050,187057,13.1194,151.93
2084,78,0.017935,80791,1449,80067,1194697,14.79,13711,9826,0.7166,172799,12.6031,145.74
2084,79,0.019799,79342,1571,78557,1114630,14.05,13162,9585,0.7283,159088,12.0868,139.54
2084,80,0.021873,77771,1701,76921,1036073,13.32,12612,9331,0.7399,145926,11.5708,133.35
2084,81,0.024228,76070,1843,75149,959153,12.61,12058,9061,0.7514,133315,11.0558,127.17
